Car.PitchAcc,Car.PitchVel,Car.RollAcc,Car.RollVel,Car.YawAcc,Car.YawVel,Car.ax,Car.ay,Car.az,Car.v,Car.vx,Car.vy,Car.vz,Time
rad/s^2,rad/s,rad/s^2,rad/s,rad/s^2,rad/s,m/s^2,m/s^2,m/s^2,m/s,m/s,m/s,m/s,s
0.001211733,0.001005084,0.017116278,-0.02400649,-0.470237643,-0.139923558,-0.062985346,-1.521599889,-0.009774533,6.15072155,6.148057461,-0.180031315,-0.018709389,132.461
0.000940233,0.001017456,0.017144209,-0.023853041,-0.470608711,-0.144631475,-0.065348387,-1.550825238,-0.010604298,6.15053463,6.147672653,-0.186670572,-0.018689258,132.471
0.000683509,0.001027205,0.016788468,-0.023701116,-0.47092092,-0.149342731,-0.067749821,-1.579989672,-0.011460155,6.15034914,6.147282124,-0.193312571,-0.018672748,132.481
0.00044727,0.001034561,0.016063662,-0.023556115,-0.471314669,-0.154057726,-0.070203602,-1.609209061,-0.012350442,6.150166035,6.146886349,-0.199957475,-0.018660193,132.491
0.000191464,0.001039437,0.01587978,-0.023414312,-0.471421361,-0.158774987,-0.07265339,-1.638024211,-0.013267312,6.149985313,6.146485329,-0.206603587,-0.018651916,132.501
-4.25E-05,0.001041919,0.015685562,-0.02327415,-0.471371412,-0.163492441,-0.075127445,-1.666634083,-0.014210841,6.149806976,6.146080494,-0.213247597,-0.018648205,132.511
-0.000251972,0.001042219,0.015445917,-0.023136558,-0.471267194,-0.168209121,-0.077632941,-1.695088148,-0.015178626,6.149631977,6.145670891,-0.219887719,-0.018649336,132.521
-0.000445243,0.001040545,0.01522357,-0.0230012,-0.471028954,-0.172923982,-0.080156423,-1.723355055,-0.016169392,6.149459839,6.145258427,-0.226522416,-0.018655565,132.531
-0.000608825,0.001037122,0.01469161,-0.022869499,-0.47074315,-0.177636087,-0.082712837,-1.751572728,-0.017178219,6.149291992,6.144842148,-0.233150438,-0.018667093,132.541
-0.000752431,0.001032214,0.014122348,-0.022743149,-0.470414311,-0.182345152,-0.085298806,-1.779695392,-0.018208951,6.149127483,6.144422531,-0.239771441,-0.018684082,132.551
-0.000848734,0.001026154,0.012903312,-0.022626443,-0.470238894,-0.187051415,-0.087940559,-1.807982445,-0.019255027,6.148967266,6.14400053,-0.246385485,-0.018706672,132.561
-0.000959152,0.001019116,0.012278789,-0.022518251,-0.469877869,-0.191755354,-0.090594105,-1.835940838,-0.020324035,6.14881134,6.143576145,-0.252993107,-0.018735025,132.571
-0.001046827,0.00101115,0.011881161,-0.02241662,-0.469483703,-0.196455777,-0.093284957,-1.863745689,-0.021403462,6.148660183,6.143148899,-0.259592116,-0.018769233,132.581
-0.001162352,0.001002096,0.012158346,-0.022313695,-0.468705833,-0.201149762,-0.095941313,-1.891040683,-0.02248155,6.148513794,6.142720699,-0.266179055,-0.018809322,132.591
-0.001247534,0.000992103,0.012307315,-0.022208257,-0.467769682,-0.205835015,-0.098619916,-1.918179035,-0.023559941,6.14837265,6.142291069,-0.272750855,-0.018855242,132.601
-0.001302472,0.000981457,0.012229951,-0.022102881,-0.466812372,-0.21051082,-0.10133332,-1.945290208,-0.024638586,6.148237228,6.141860485,-0.279307127,-0.018906904,132.611
-0.00133722,0.000970395,0.012029616,-0.021999085,-0.465793401,-0.215176687,-0.104074203,-1.97231257,-0.025710991,6.148107529,6.141429901,-0.285848051,-0.018964197,132.621
-0.001348772,0.000959143,0.011726546,-0.021897839,-0.464742541,-0.219832093,-0.106841616,-1.999261737,-0.026783761,6.147984505,6.14099884,-0.292373478,-0.019027006,132.631
-0.001338743,0.00094791,0.011329829,-0.021799713,-0.463665813,-0.22447671,-0.109636389,-2.026125669,-0.027854141,6.147867203,6.14056778,-0.29888314,-0.019095207,132.641
-0.001346639,0.000936764,0.011685567,-0.021702051,-0.462378502,-0.229109973,-0.112434343,-2.052595854,-0.028926993,6.147756577,6.140137196,-0.3053765,-0.019168671,132.651
-0.001353966,0.00092549,0.012365264,-0.021598663,-0.460844427,-0.233728781,-0.115217902,-2.078704357,-0.029976912,6.147652626,6.139708042,-0.311849833,-0.019247182,132.661
-0.001346008,0.000914224,0.012934105,-0.021488255,-0.459147811,-0.238331154,-0.118004702,-2.104604959,-0.031011058,6.147556305,6.139280319,-0.318300903,-0.019330494,132.671
-0.001316074,0.000903221,0.0134292,-0.021372996,-0.457417607,-0.242916435,-0.120815918,-2.130404711,-0.032041561,6.147467613,6.138854504,-0.324729413,-0.019418342,132.681
-0.001254617,0.000892729,0.013529497,-0.021255957,-0.455730438,-0.24748449,-0.123665661,-2.156203747,-0.033054698,6.147386551,6.138430595,-0.331135809,-0.019510463,132.691
-0.001240632,0.000882569,0.014518748,-0.021131413,-0.453667224,-0.252033651,-0.126466572,-2.181426048,-0.034056332,6.147313595,6.138009548,-0.337518901,-0.019606585,132.701
-0.001203794,0.0008727,0.015608025,-0.020996287,-0.451427549,-0.25656125,-0.129271522,-2.206342459,-0.035038468,6.147249222,6.137591839,-0.34387514,-0.019706396,132.711
-0.001141879,0.000863295,0.016425069,-0.020851163,-0.449101001,-0.261065841,-0.132087663,-2.23107481,-0.035995942,6.147193432,6.137177944,-0.350203127,-0.019809585,132.721
-0.001076037,0.00085463,0.017352905,-0.0206984,-0.446750224,-0.265547216,-0.134920076,-2.255619287,-0.036955304,6.147146702,6.136767864,-0.35650304,-0.01991584,132.731
-0.001036495,0.000846432,0.018517986,-0.020534376,-0.444138885,-0.270003408,-0.137709141,-2.2797153,-0.037884314,6.147109032,6.136362076,-0.362773061,-0.020024823,132.741
-0.000969362,0.000838777,0.019351671,-0.020359542,-0.441462457,-0.274432957,-0.140505627,-2.303621531,-0.038793162,6.147080898,6.135962009,-0.369011164,-0.020136196,132.751
-0.000884367,0.000831959,0.020026105,-0.020178134,-0.438884616,-0.278836459,-0.143331245,-2.327412844,-0.039700732,6.147062302,6.135566711,-0.375217825,-0.020249667,132.761
-0.000804146,0.000825929,0.020593971,-0.019990081,-0.436225385,-0.283213556,-0.146150991,-2.350937128,-0.040585317,6.147054195,6.135177135,-0.381392598,-0.020364946,132.771
-0.000696638,0.00082091,0.020799339,-0.019798877,-0.433665812,-0.287564606,-0.149008393,-2.37439847,-0.04147106,6.147055626,6.134793282,-0.387535512,-0.020481808,132.781
-0.000631631,0.000816706,0.021463053,-0.01960218,-0.430921346,-0.291889101,-0.151834771,-2.397400618,-0.042352635,6.14706707,6.13441515,-0.393645883,-0.020600053,132.791
-0.000567665,0.00081316,0.022170819,-0.01939854,-0.428073406,-0.296185583,-0.154659763,-2.420078039,-0.04322502,6.147089005,6.13404417,-0.399721414,-0.020719469,132.801
-0.000496117,0.000810309,0.022628635,-0.01918963,-0.425234586,-0.300453603,-0.157499522,-2.442564011,-0.044091057,6.147121429,6.13367939,-0.405761063,-0.020839876,132.811
-0.000448719,0.000808022,0.023180811,-0.018975047,-0.422287077,-0.304692507,-0.160324633,-2.464708567,-0.044952363,6.147164345,6.133322239,-0.411763996,-0.020961097,132.821
-0.000399627,0.00080621,0.023579383,-0.018755253,-0.419276297,-0.308901489,-0.163152307,-2.486594915,-0.045809358,6.147217751,6.132971764,-0.417728871,-0.021082962,132.831
-0.000388014,0.000804741,0.024523133,-0.018528856,-0.416082591,-0.313079804,-0.165956393,-2.507987261,-0.046673186,6.147282124,6.132629395,-0.423654616,-0.021205358,132.841
-0.000383497,0.000803284,0.025409415,-0.018293029,-0.412731499,-0.317225009,-0.168732643,-2.529001951,-0.047516011,6.147357941,6.132295609,-0.429538101,-0.021328129,132.851
-0.000368492,0.000801934,0.025940288,-0.018050075,-0.409358501,-0.321336389,-0.171511114,-2.549802542,-0.048354842,6.147444248,6.131970406,-0.435378194,-0.021451145,132.861
-0.000340052,0.000800814,0.026102448,-0.017803505,-0.406012207,-0.325414032,-0.174304485,-2.570434093,-0.049193509,6.147542477,6.131653786,-0.441174984,-0.021574294,132.871
-0.000351878,0.000799808,0.026714785,-0.017553097,-0.402516037,-0.329457849,-0.177075341,-2.59059763,-0.050037492,6.147651196,6.131345749,-0.446928322,-0.021697506,132.881
-0.000373868,0.000798558,0.027387092,-0.017295962,-0.398882538,-0.333465755,-0.179814741,-2.610344887,-0.050863769,6.147771835,6.131047249,-0.452635348,-0.021820666,132.891
-0.00039062,0.000797104,0.027791956,-0.017033305,-0.395213872,-0.337436885,-0.182545111,-2.629816055,-0.051685475,6.147903919,6.130758762,-0.458294541,-0.02194369,132.901
-0.000410557,0.000795488,0.028090831,-0.016767133,-0.391507566,-0.341371208,-0.185270459,-2.64899087,-0.052508596,6.14804697,6.130480289,-0.463905513,-0.022066515,132.911
-0.000439332,0.000793581,0.028376434,-0.01649739,-0.387724906,-0.345267981,-0.187976718,-2.667804718,-0.053326339,6.148201942,6.13021183,-0.469467223,-0.022189083,132.921
-0.000462894,0.000791427,0.02855246,-0.016225666,-0.383961678,-0.349127024,-0.190682396,-2.686342716,-0.05414724,6.148368359,6.129953861,-0.474978745,-0.022311367,132.931
-0.000501221,0.000788953,0.028788267,-0.015951745,-0.380119503,-0.35294798,-0.193362534,-2.704500914,-0.054964695,6.148546219,6.129706383,-0.480439216,-0.022433365,132.941
-0.000534276,0.000786094,0.028945493,-0.015675515,-0.376222134,-0.356730074,-0.19602479,-2.722310305,-0.055779941,6.148736,6.129469395,-0.485847116,-0.022555089,132.951
-0.000556897,0.000782966,0.028891239,-0.015398595,-0.372318327,-0.360473096,-0.198688835,-2.739853144,-0.056599699,6.148936749,6.129243851,-0.491201788,-0.022676574,132.961
-0.00058003,0.00077958,0.028640782,-0.015122985,-0.368443221,-0.364177197,-0.201344118,-2.757151604,-0.057421748,6.149148941,6.129029274,-0.496502966,-0.022797851,132.971
-0.000598178,0.000776022,0.028230298,-0.014851311,-0.364627898,-0.367843002,-0.204005405,-2.774225473,-0.058250431,6.149372578,6.128825665,-0.501750946,-0.02291899,132.981
-0.000658019,0.000771999,0.028191613,-0.014581054,-0.360673875,-0.371469826,-0.20661366,-2.79081583,-0.05907971,6.149607182,6.128633022,-0.506944597,-0.023040054,132.991
-0.000693405,0.000767488,0.027822111,-0.014312792,-0.35674569,-0.375057012,-0.209220111,-2.807182312,-0.059903909,6.14985323,6.128452301,-0.512082338,-0.023161085,133.001
-0.000779146,0.000762379,0.027953036,-0.014045482,-0.352667809,-0.378604472,-0.211778566,-2.8230474,-0.060735893,6.150110245,6.128283024,-0.517163694,-0.023282161,133.011
-0.000869775,0.000756312,0.028141642,-0.013776282,-0.348461956,-0.382110268,-0.214290619,-2.838504553,-0.06154922,6.150378704,6.128126144,-0.52218616,-0.023403265,133.021
-0.000939267,0.000749411,0.027940633,-0.013506732,-0.344242811,-0.385573715,-0.216786891,-2.853729725,-0.062351935,6.150658607,6.127981663,-0.527148545,-0.023524411,133.031
-0.000995702,0.000741919,0.027608067,-0.013240196,-0.340115368,-0.388995469,-0.219285011,-2.868745327,-0.063164011,6.150949478,6.127849579,-0.532051563,-0.023645638,133.041
-0.001071692,0.00073373,0.027418081,-0.012976063,-0.335911244,-0.392375618,-0.221743554,-2.883368731,-0.063962303,6.151251316,6.127729416,-0.536894977,-0.023766976,133.051
-0.00114714,0.000724783,0.027234942,-0.012713784,-0.331671715,-0.395713449,-0.224171236,-2.897680283,-0.064757548,6.151564121,6.127622604,-0.541677654,-0.023888445,133.061
-0.001232825,0.000714971,0.027101651,-0.012452612,-0.327325463,-0.399008215,-0.226552084,-2.911609173,-0.065538086,6.151888371,6.127528191,-0.54639858,-0.024010066,133.071
-0.001293402,0.000704442,0.026764197,-0.012193996,-0.323003858,-0.402259648,-0.228923842,-2.925316095,-0.066311397,6.15222311,6.127446651,-0.551057279,-0.024131851,133.081
-0.001324211,0.00069342,0.026045514,-0.011940595,-0.318778366,-0.405468136,-0.231293008,-2.938884974,-0.0670771,6.152568817,6.127378464,-0.555654228,-0.024253828,133.091
-0.001415345,0.000681768,0.026014242,-0.011690089,-0.314352065,-0.40863362,-0.233587742,-2.951901913,-0.067845859,6.152925491,6.127322674,-0.560189605,-0.024376052,133.101
-0.001487628,0.000669243,0.025968075,-0.011439902,-0.309862346,-0.4117544,-0.235843107,-2.964579105,-0.068587855,6.153292656,6.127280712,-0.564660907,-0.024498478,133.111
-0.00153493,0.000656086,0.025600484,-0.011191695,-0.305412829,-0.414830267,-0.238078877,-2.977059603,-0.069317035,6.153671265,6.127252579,-0.569067895,-0.024621099,133.121
-0.001569429,0.00064255,0.025121676,-0.010947869,-0.301003248,-0.417861909,-0.2403014,-2.98932457,-0.070042938,6.154059887,6.12723732,-0.573411465,-0.024743924,133.131
-0.001607594,0.000628612,0.024746314,-0.010707982,-0.296560466,-0.420849294,-0.242486,-3.001272678,-0.07075718,6.154459,6.127235889,-0.577691674,-0.024866944,133.141
-0.001602222,0.000614497,0.023982679,-0.0104739,-0.292239249,-0.42379263,-0.244672656,-3.01310873,-0.07146173,6.154868603,6.12724781,-0.581908643,-0.02499016,133.151
-0.001644371,0.000600204,0.023746906,-0.010244517,-0.287818134,-0.426692575,-0.246800572,-3.02449894,-0.072166473,6.155287743,6.127272606,-0.586063027,-0.025113611,133.161
-0.001681008,0.000585434,0.023607358,-0.010016563,-0.283324033,-0.429547727,-0.248874515,-3.035535812,-0.072843656,6.15571785,6.12731123,-0.590152979,-0.025237231,133.171
-0.001708306,0.000570366,0.023405463,-0.009790592,-0.278840274,-0.432357997,-0.250918746,-3.046321154,-0.073510058,6.156157494,6.127363682,-0.5941782,-0.025360994,133.181
-0.00174828,0.000554887,0.023358321,-0.009565151,-0.274266094,-0.435122788,-0.252901554,-3.056749582,-0.074157648,6.156607628,6.127429962,-0.598138273,-0.025484828,133.191
-0.001757267,0.000539162,0.023083126,-0.009341339,-0.269733787,-0.437841952,-0.254866958,-3.0669837,-0.074787058,6.157067299,6.127510071,-0.602033019,-0.025608661,133.201
-0.001720895,0.000523523,0.022331219,-0.009122241,-0.265336037,-0.440516323,-0.256835967,-3.077145338,-0.075399101,6.157536983,6.127604008,-0.605863452,-0.025732433,133.211
-0.001738715,0.00050806,0.022271983,-0.008907724,-0.260881215,-0.443147063,-0.258753359,-3.08689189,-0.076022491,6.158016205,6.127711296,-0.609631181,-0.025856145,133.221
-0.001773892,0.000492182,0.022468943,-0.00869196,-0.25625959,-0.445731998,-0.260575861,-3.096182108,-0.076600336,6.15850544,6.12783289,-0.613333762,-0.025979659,133.231
-0.001785188,0.000476015,0.022433754,-0.008474509,-0.251604557,-0.448270291,-0.26235497,-3.105225801,-0.077155866,6.159004211,6.127968311,-0.616969943,-0.026102873,133.241
-0.001748672,0.000460101,0.022015762,-0.008260704,-0.247145504,-0.450763226,-0.264159143,-3.114249229,-0.077711269,6.159512043,6.128118038,-0.620541453,-0.026225712,133.251
-0.001776204,0.000444075,0.022162918,-0.00804691,-0.242481515,-0.453210384,-0.265855968,-3.122754335,-0.0782407,6.160029888,6.128281593,-0.62404865,-0.026348077,133.261
-0.001763957,0.000427944,0.022074038,-0.007832332,-0.237821356,-0.455610782,-0.267525435,-3.131042719,-0.078743503,6.160556793,6.128459454,-0.627490103,-0.026469838,133.271
-0.001679281,0.000412281,0.021196228,-0.007622716,-0.233416632,-0.457965791,-0.269228429,-3.139411926,-0.07923118,6.161092758,6.128651142,-0.630867481,-0.026590928,133.281
-0.001531217,0.000397831,0.019621367,-0.007425989,-0.229383573,-0.460278779,-0.270996988,-3.147950172,-0.079726726,6.161637306,6.128855705,-0.634184778,-0.026711382,133.291
-0.001508425,0.000384408,0.019431444,-0.007239813,-0.225289494,-0.462552011,-0.272686154,-3.155944586,-0.080259167,6.162190437,6.129072666,-0.637444794,-0.026831299,133.301
-0.001650494,0.000370015,0.020898059,-0.007044334,-0.220478132,-0.464779943,-0.274096251,-3.162776947,-0.080718346,6.162751675,6.129303455,-0.640640855,-0.026950506,133.311
-0.001744598,0.000354378,0.022128299,-0.006834192,-0.215474635,-0.466958344,-0.275423944,-3.169235229,-0.081130736,6.163322926,6.12954998,-0.643766522,-0.027068766,133.321
-0.001757746,0.000338191,0.022442272,-0.006616364,-0.210606411,-0.469087184,-0.276763886,-3.175742626,-0.081514202,6.163903236,6.129811287,-0.646822751,-0.027185854,133.331
-0.001685632,0.000322323,0.021794945,-0.006400642,-0.206011534,-0.471168816,-0.278156161,-3.182425261,-0.081884645,6.164493084,6.130087376,-0.649813712,-0.027301634,133.341
-0.001664104,0.000307088,0.021726655,-0.006190137,-0.201473728,-0.473205507,-0.27951318,-3.188818216,-0.082276762,6.165091038,6.130376816,-0.65274322,-0.027416091,133.351
-0.001717183,0.000291422,0.022355853,-0.005975035,-0.196590647,-0.475194454,-0.280697584,-3.194513083,-0.082609341,6.165697575,6.130680561,-0.655608535,-0.027529052,133.361
-0.001724503,0.000275436,0.022698587,-0.005754316,-0.19169946,-0.477134317,-0.281839311,-3.199956894,-0.082916223,6.166313171,6.130999565,-0.658407152,-0.027640365,133.371
-0.001622979,0.000259908,0.021918822,-0.005535949,-0.187148899,-0.479026854,-0.283040822,-3.205585003,-0.083202422,6.166937828,6.131332874,-0.661140919,-0.027749931,133.381
-0.001413635,0.00024601,0.019951805,-0.005332157,-0.183151141,-0.480876863,-0.284361363,-3.21160078,-0.083502762,6.167569637,6.131679058,-0.663815498,-0.027857812,133.391
-0.001153083,0.000234533,0.017379249,-0.0051519,-0.179682314,-0.482689858,-0.285781771,-3.217880249,-0.083835974,6.168208599,6.132037163,-0.666437089,-0.027964225,133.401
-0.000907506,0.000225607,0.014890864,-0.004997273,-0.176568627,-0.484470308,-0.287240207,-3.224150419,-0.08420305,6.168853283,6.132405281,-0.669009626,-0.028069478,133.411
-0.000717249,0.000218836,0.012909213,-0.00486483,-0.173627034,-0.486220658,-0.288680941,-3.230197906,-0.084595896,6.169503689,6.132782936,-0.671534002,-0.028173888,133.421
-0.000597933,0.000213557,0.011563734,-0.004748583,-0.170715243,-0.487941831,-0.290068001,-3.235920429,-0.085003227,6.17015934,6.133170128,-0.674009383,-0.028277719,133.431
-0.000544449,0.000209068,0.010759129,-0.004642505,-0.167742848,-0.48963359,-0.291387349,-3.241314888,-0.085412592,6.170820236,6.13356781,-0.676433981,-0.028381156,133.441
-0.000535824,0.000204831,0.010269054,-0.004542515,-0.164695025,-0.491295189,-0.292646408,-3.246462107,-0.085816816,6.171486855,6.133975983,-0.678806603,-0.028484302,133.451
-0.000571007,0.000200414,0.010067383,-0.004445713,-0.161531538,-0.492925704,-0.293839812,-3.251372814,-0.086211219,6.172158718,6.134394169,-0.681126595,-0.028587202,133.461
-0.000648303,0.000195377,0.010175722,-0.004349068,-0.158198491,-0.494523644,-0.294953913,-3.256016731,-0.08658649,6.172836304,6.134823322,-0.6833933,-0.02868982,133.471
-0.000758093,0.000189346,0.01055484,-0.004249644,-0.154671773,-0.496087194,-0.295981675,-3.260381699,-0.086934559,6.173520088,6.13526392,-0.685605943,-0.028792063,133.481
-0.000887063,0.000182067,0.011125919,-0.004145154,-0.150959045,-0.497614384,-0.296924382,-3.264478445,-0.087249868,6.174210072,6.135716438,-0.68776387,-0.028893769,133.491
-0.001023376,0.000173417,0.011819679,-0.004034085,-0.147082657,-0.499103516,-0.297786325,-3.268322945,-0.087529279,6.174906731,6.136180878,-0.689866602,-0.028994741,133.501
-0.001159064,0.000163368,0.012600417,-0.003915431,-0.14306517,-0.500553072,-0.298570812,-3.271921158,-0.087771192,6.175610065,6.136657715,-0.691913903,-0.029094746,133.511
-0.001289907,0.000151953,0.01346319,-0.003788369,-0.138922885,-0.501961708,-0.299278557,-3.275265694,-0.087974757,6.176320553,6.137147427,-0.693905652,-0.029193534,133.521
-0.001414149,0.00013923,0.014419738,-0.003652024,-0.134669006,-0.503328264,-0.299908042,-3.278334856,-0.088139914,6.177038193,6.137650013,-0.695841789,-0.029290838,133.531
-0.001532862,0.000125258,0.015506862,-0.003505256,-0.13031584,-0.504651785,-0.300456077,-3.281097412,-0.088265382,6.177762985,6.138165474,-0.697721839,-0.029386373,133.541
-0.00164884,0.00011008,0.016755512,-0.003346583,-0.125842273,-0.50593102,-0.300916076,-3.283526897,-0.088351071,6.178495884,6.138694763,-0.699545324,-0.029479843,133.551
-0.001771161,9.37E-05,0.018251987,-0.003173975,-0.121207364,-0.507164657,-0.301273614,-3.285562515,-0.088397041,6.179235935,6.139238358,-0.70131129,-0.029570937,133.561
-0.001918465,7.59E-05,0.020154545,-0.002984032,-0.116330743,-0.50835067,-0.301501334,-3.287093401,-0.088398904,6.17998457,6.139796257,-0.703018189,-0.02965931,133.571
-0.002090325,5.64E-05,0.022457734,-0.002772559,-0.111155324,-0.509486258,-0.301580221,-3.28805232,-0.088347718,6.180741787,6.140368938,-0.704663575,-0.029744565,133.581
-0.002275252,3.51E-05,0.025038537,-0.002536183,-0.105676688,-0.51056838,-0.301509559,-3.288436651,-0.088240013,6.181508064,6.140958309,-0.706244528,-0.029826269,133.591
-0.00246167,1.19E-05,0.027761938,-0.002272875,-0.09991356,-0.511594117,-0.301294893,-3.288262844,-0.088074289,6.182283878,6.141564846,-0.707758725,-0.029903954,133.601
-0.002638691,-1.33E-05,0.030505415,-0.001981898,-0.093897969,-0.512560725,-0.30094412,-3.287550926,-0.087851204,6.183069706,6.142188549,-0.709203899,-0.029977154,133.611
-0.002796322,-4.01E-05,0.033158455,-0.001663671,-0.087674715,-0.513465941,-0.30046767,-3.286322355,-0.087573566,6.183865547,6.142830849,-0.710578382,-0.030045418,133.621
-0.002799903,-6.81E-05,0.035349522,-0.001320319,-0.081296004,-0.514308035,-0.299895376,-3.284629822,-0.087264061,6.184671879,6.143491268,-0.711880744,-0.030108435,133.631
-0.002729592,-9.53E-05,0.037250571,-0.000957483,-0.074814878,-0.515085697,-0.29918161,-3.282367706,-0.087111533,6.185489178,6.144171238,-0.713109672,-0.030167235,133.641
-0.002742469,-0.000122169,0.038811233,-0.000576626,-0.068301827,-0.515798211,-0.298352957,-3.279635191,-0.087113485,6.186316967,6.144870281,-0.714263976,-0.030222187,133.651
-0.002904101,-0.000150278,0.039857108,-0.00018327,-0.061810914,-0.516445637,-0.297477096,-3.276343346,-0.087110147,6.187155247,6.145588875,-0.715342283,-0.030274918,133.661
-0.003060021,-0.000179991,0.040679645,0.000219539,-0.055384781,-0.517028511,-0.296517938,-3.272537947,-0.08712469,6.188004017,6.146326065,-0.716343164,-0.030325711,133.671
-0.003214099,-0.000211323,0.041225255,0.000629366,-0.049022935,-0.517547429,-0.295487106,-3.268259287,-0.087132052,6.188862801,6.147082806,-0.717265546,-0.030374898,133.681
-0.003333762,-0.000244065,0.041283924,0.001042217,-0.0428023,-0.518003345,-0.294409156,-3.263633251,-0.087116405,6.189731121,6.14785862,-0.718108833,-0.030422637,133.691
-0.003431403,-0.000277907,0.040978659,0.001453639,-0.036744557,-0.518397987,-0.293269694,-3.258680344,-0.087076731,6.190608501,6.148652554,-0.71887356,-0.030468989,133.701
-0.003676044,-0.00031306,0.040778186,0.001861885,-0.030763838,-0.518732548,-0.29201135,-3.253290176,-0.087399788,6.191495419,6.149465084,-0.719559968,-0.030514555,133.711
-0.004327876,-0.000353667,0.041340206,0.002272648,-0.024878373,-0.519007623,-0.290726483,-3.247443914,-0.087684207,6.192391872,6.150295734,-0.720167637,-0.03056301,133.721
-0.004759512,-0.000399272,0.042140272,0.002691766,-0.019102613,-0.519224584,-0.289352894,-3.241368771,-0.088237986,6.193296909,6.151144981,-0.720695853,-0.030615961,133.731
-0.005211283,-0.000449563,0.042363822,0.003115601,-0.013370966,-0.519383907,-0.287912607,-3.23499608,-0.088649392,6.194210529,6.152012348,-0.721145034,-0.030674076,133.741
-0.005551086,-0.000503827,0.042038243,0.003538884,-0.007733319,-0.519486368,-0.286419869,-3.228440285,-0.088981822,6.195133686,6.152897358,-0.721516311,-0.030737162,133.751
-0.005761079,-0.000560814,0.041133676,0.003955839,-0.002248057,-0.519533277,-0.284898907,-3.221724987,-0.089226477,6.196064949,6.153800488,-0.721811295,-0.030804904,133.761
-0.005847218,-0.000619238,0.039746873,0.004361131,0.003054509,-0.519526243,-0.283355385,-3.214830399,-0.089371525,6.197004795,6.154720306,-0.722031653,-0.030876763,133.771
-0.005828983,-0.000677971,0.038042288,0.004750772,0.008168676,-0.519467235,-0.281780273,-3.20771575,-0.089408271,6.197952271,6.155656815,-0.722178757,-0.030952027,133.781
-0.005720663,-0.000736044,0.036202371,0.005122705,0.013120385,-0.519357979,-0.280165732,-3.200330019,-0.089336313,6.198907375,6.156609535,-0.722253263,-0.031029899,133.791
-0.00555504,-0.000792728,0.034431096,0.005476611,0.01797189,-0.519199789,-0.278495997,-3.19260335,-0.089154795,6.19987011,6.157577991,-0.722255349,-0.031109508,133.801
-0.005326133,-0.000847465,0.032646853,0.005813106,0.022748334,-0.518993378,-0.276770562,-3.184552193,-0.088861033,6.20083952,6.158562183,-0.7221843,-0.031189937,133.811
-0.005012751,-0.000899481,0.030559657,0.006130391,0.027355209,-0.518740058,-0.275029451,-3.176333427,-0.088469408,6.201816082,6.159561634,-0.722040415,-0.031270325,133.821
-0.004613409,-0.000947907,0.028038701,0.006424532,0.031707354,-0.518442035,-0.273306072,-3.168071747,-0.087989055,6.202798367,6.160575867,-0.721825242,-0.031349868,133.831
-0.004142561,-0.000991955,0.025137426,0.006691377,0.035769679,-0.51810199,-0.271613002,-3.159811497,-0.087429337,6.20378685,6.161603451,-0.721541226,-0.031427793,133.841
-0.003615275,-0.001030991,0.021962874,0.006927701,0.039536841,-0.517722964,-0.269953907,-3.151560545,-0.0867939,6.204779625,6.162644386,-0.721191049,-0.031503357,133.851
-0.003042677,-0.001064513,0.018591017,0.007131224,0.043006897,-0.517307878,-0.268332303,-3.143330097,-0.086087175,6.205777168,6.163696289,-0.720777035,-0.031575821,133.861
-0.00243041,-0.001092101,0.015037577,0.007300086,0.046166107,-0.51685977,-0.26675716,-3.135158062,-0.085315071,6.206778049,6.164759636,-0.720301807,-0.031644493,133.871
-0.001783279,-0.001113379,0.011298931,0.007432424,0.048992846,-0.516381919,-0.265240997,-3.127098799,-0.084485382,6.207782269,6.165832043,-0.719768047,-0.03170871,133.881
-0.001111163,-0.001128045,0.007417066,0.007526556,0.051478472,-0.515877605,-0.263792038,-3.1191926,-0.083606407,6.208787918,6.166913509,-0.719178796,-0.03176786,133.891
-0.000427299,-0.001135924,0.003474058,0.00758152,0.05363851,-0.515350282,-0.262411088,-3.111453772,-0.082685232,6.209795475,6.168002129,-0.718537211,-0.031821389,133.901
0.000263935,-0.001136916,-0.000520782,0.00759671,0.055469014,-0.514803112,-0.261105448,-3.10392642,-0.081729867,6.210803032,6.169096947,-0.717846572,-0.031868793,133.911
0.000932368,-0.001131094,-0.004325635,0.007572777,0.057031576,-0.514239252,-0.259861469,-3.096561432,-0.080751382,6.211810589,6.17019701,-0.717110038,-0.031909626,133.921
0.001545942,-0.001118879,-0.00766455,0.00751325,0.058452066,-0.51366061,-0.258642942,-3.089249611,-0.079753228,6.212817669,6.171300888,-0.716329813,-0.031943493,133.931
0.002092715,-0.001100902,-0.010451018,0.007423436,0.059825826,-0.51306808,-0.257426769,-3.081936836,-0.078743227,6.213823795,6.172409058,-0.71550715,-0.031970058,133.941
0.002573727,-0.001077831,-0.012762107,0.007308518,0.061191928,-0.512461841,-0.256207824,-3.074644804,-0.077733211,6.214828968,6.173521042,-0.714642823,-0.031989109,133.951
0.002993887,-0.001050296,-0.014723426,0.007172549,0.062551416,-0.511842012,-0.254991382,-3.067430735,-0.076736793,6.215832233,6.174635887,-0.713738084,-0.03200056,133.961
0.003356161,-0.001018887,-0.016426764,0.007018473,0.063892528,-0.511208594,-0.25378415,-3.060346842,-0.075766653,6.216834545,6.175753593,-0.712794721,-0.032004464,133.971
